date,f1,f2,fips
2020-07-13,-0.0557066101694915,0.1869605084745762,22
2020-07-14,-0.0526293220338983,0.185147627118644,22
2020-07-15,-0.0570923728813559,0.1827528813559322,22
2020-07-16,-0.0662635593220339,0.1848291525423728,22
2020-07-17,-0.0866496610169491,0.1698403389830508,22
2020-07-18,-0.0916966101694915,0.2012474576271186,22
2020-07-19,-0.0733867796610169,0.2375249152542372,22
2020-07-20,-0.0559823728813559,0.188833220338983,22
2020-03-23,-0.3708785714285714,0.3235428571428572,25
2020-03-24,-0.3989678571428571,0.3422114285714285,25
2020-03-25,-0.4394071428571428,0.3580421428571428,25
2020-03-26,-0.3745807142857143,0.3181557142857142,25
2020-03-27,-0.3665914285714285,0.2936692857142857,25
2020-03-28,-0.3923442857142857,0.3474642857142856,25
2020-03-29,-0.5113964285714286,0.4571478571428571,25
2020-03-30,-0.4436878571428571,0.3576092857142857,25
2020-03-31,-0.3963935714285714,0.3301099999999999,25
2020-04-01,-0.3923978571428571,0.3186057142857142,25
2020-04-02,-0.4210085714285714,0.3541914285714285,25
2020-04-03,-0.4680492857142857,0.3674757142857143,25
